🌹防失联,#genre#
CCTV14,http://27.10.76.220:8002/udp/225.0.4.128:7980
CCTV17,http://27.10.76.220:8002/udp/225.0.4.179:7980
CCTV2,http://27.10.76.220:8002/udp/225.0.4.132:7980
CCTV3,http://27.10.76.220:8002/udp/225.0.4.142:7980
CCTV4,http://27.10.76.220:8002/udp/225.0.4.176:7980
CCTV5,http://27.10.76.220:8002/udp/225.0.4.143:7980
CCTV5,http://27.10.76.220:8002/udp/225.0.4.73:7980
CCTV6,http://27.10.76.220:8002/udp/225.0.4.144:7980
CCTV7,http://27.10.76.220:8002/udp/225.0.4.127:7980
CCTV8,http://27.10.76.220:8002/udp/225.0.4.137:7980
CCTV9,http://27.10.76.220:8002/udp/225.0.4.131:7980
CCTV3,http://111.126.95.74:808/hls/103/index.m3u8
CCTV4,http://111.126.95.74:808/hls/104/index.m3u8
CCTV5,http://111.126.95.74:808/hls/105/index.m3u8
CCTV1,http://182.112.28.194:808/hls/1/index.m3u8
CCTV3,http://182.112.28.194:808/hls/5/index.m3u8
CCTV3,http://182.112.28.194:808/hls/6/index.m3u8
CCTV4,http://182.112.28.194:808/hls/8/index.m3u8
CCTV8,http://182.112.28.194:808/hls/15/index.m3u8
CCTV1,http://27.10.72.127:8001/udp/225.0.4.74:7980
CCTV10,http://27.10.72.127:8001/udp/225.0.4.130:7980
CCTV12,http://27.10.72.127:8001/udp/225.0.4.129:7980
CCTV14,http://27.10.72.127:8001/udp/225.0.4.128:7980
CCTV17,http://27.10.72.127:8001/udp/225.0.4.179:7980
CCTV2,http://27.10.72.127:8001/udp/225.0.4.132:7980
CCTV3,http://27.10.72.127:8001/udp/225.0.4.142:7980
CCTV4,http://27.10.72.127:8001/udp/225.0.4.176:7980
CCTV5,http://27.10.72.127:8001/udp/225.0.4.143:7980
CCTV5,http://27.10.72.127:8001/udp/225.0.4.73:7980
CCTV6,http://27.10.72.127:8001/udp/225.0.4.144:7980
CCTV7,http://27.10.72.127:8001/udp/225.0.4.127:7980
CCTV8,http://27.10.72.127:8001/udp/225.0.4.137:7980
CCTV9,http://27.10.72.127:8001/udp/225.0.4.131:7980
CCTV1,http://27.10.72.127:8002/udp/225.0.4.74:7980
CCTV10,http://27.10.72.127:8002/udp/225.0.4.130:7980
CCTV14,http://27.10.72.127:8002/udp/225.0.4.128:7980
CCTV17,http://27.10.72.127:8002/udp/225.0.4.179:7980
CCTV2,http://27.10.72.127:8002/udp/225.0.4.132:7980
CCTV3,http://27.10.72.127:8002/udp/225.0.4.142:7980
CCTV4,http://27.10.72.127:8002/udp/225.0.4.176:7980
CCTV5,http://27.10.72.127:8002/udp/225.0.4.73:7980
CCTV6,http://27.10.72.127:8002/udp/225.0.4.144:7980
CCTV7,http://27.10.72.127:8002/udp/225.0.4.127:7980
CCTV9,http://27.10.72.127:8002/udp/225.0.4.131:7980
CCTV1,http://27.10.72.127:8003/udp/225.0.4.74:7980
CCTV10,http://27.10.72.127:8003/udp/225.0.4.130:7980
CCTV12,http://27.10.72.127:8003/udp/225.0.4.129:7980
CCTV14,http://27.10.72.127:8003/udp/225.0.4.128:7980
CCTV17,http://27.10.72.127:8003/udp/225.0.4.179:7980
CCTV2,http://27.10.72.127:8003/udp/225.0.4.132:7980
CCTV3,http://27.10.72.127:8003/udp/225.0.4.142:7980
CCTV4,http://27.10.72.127:8003/udp/225.0.4.176:7980
CCTV5,http://27.10.72.127:8003/udp/225.0.4.143:7980
CCTV5,http://27.10.72.127:8003/udp/225.0.4.73:7980
CCTV6,http://27.10.72.127:8003/udp/225.0.4.144:7980
CCTV7,http://27.10.72.127:8003/udp/225.0.4.127:7980
CCTV8,http://27.10.72.127:8003/udp/225.0.4.137:7980
CCTV9,http://27.10.72.127:8003/udp/225.0.4.131:7980
CCTV1,http://14.121.146.11:554/udp/239.77.0.86:5146
CCTV1,http://14.121.146.11:554/udp/239.77.1.144:5146
CCTV1,http://14.121.146.11:554/udp/239.77.1.17:5146
CCTV10,http://14.121.146.11:554/udp/239.77.0.134:5146
CCTV10,http://14.121.146.11:554/udp/239.77.1.113:5146
CCTV10,http://14.121.146.11:554/udp/239.77.1.169:5146
CCTV11,http://14.121.146.11:554/udp/239.77.1.238:5146
CCTV12,http://14.121.146.11:554/udp/239.77.0.136:5146
CCTV12,http://14.121.146.11:554/udp/239.77.1.109:5146
CCTV12,http://14.121.146.11:554/udp/239.77.1.170:5146
CCTV13,http://14.121.146.11:554/udp/239.77.0.188:5146
CCTV15,http://14.121.146.11:554/udp/239.77.1.239:5146
CCTV16,http://14.121.146.11:554/udp/239.77.0.165:5146
CCTV16,http://14.121.146.11:554/udp/239.77.1.76:5146
CCTV17,http://14.121.146.11:554/udp/239.77.1.121:5146
CCTV2,http://14.121.146.11:554/udp/239.77.0.137:5146
CCTV2,http://14.121.146.11:554/udp/239.77.1.158:5146
CCTV3,http://14.121.146.11:554/udp/239.77.0.169:5146
CCTV3,http://14.121.146.11:554/udp/239.77.0.175:5146
CCTV4,http://14.121.146.11:554/udp/239.77.0.78:5146
CCTV4,http://14.121.146.11:554/udp/239.77.1.166:5146
CCTV5,http://14.121.146.11:554/udp/239.77.0.177:5146
CCTV5,http://14.121.146.11:554/udp/239.77.0.87:5146
CCTV5,http://14.121.146.11:554/udp/239.77.1.31:5146
CCTV6,http://14.121.146.11:554/udp/239.77.0.171:5146
CCTV6,http://14.121.146.11:554/udp/239.77.0.178:5146
CCTV7,http://14.121.146.11:554/udp/239.77.0.138:5146
CCTV7,http://14.121.146.11:554/udp/239.77.1.159:5146
CCTV7,http://14.121.146.11:554/udp/239.77.1.167:5146
CCTV8,http://14.121.146.11:554/udp/239.77.0.172:5146
CCTV8,http://14.121.146.11:554/udp/239.77.0.181:5146
CCTV9,http://14.121.146.11:554/udp/239.77.0.135:5146
CCTV9,http://14.121.146.11:554/udp/239.77.1.160:5146
CCTV9,http://14.121.146.11:554/udp/239.77.1.168:5146
CGTN俄语,http://14.121.146.11:554/udp/239.253.43.201:5146
CGTN法语,http://14.121.146.11:554/udp/239.77.0.228:5146
CGTN英语,http://14.121.146.11:554/udp/239.77.0.199:5146
CGTN西班牙语,http://14.121.146.11:554/udp/239.77.0.221:5146
CGTN阿拉伯语,http://14.121.146.11:554/udp/239.253.43.200:5146
CCTV1,http://14.121.146.11:30001/udp/239.77.0.129:5146
CCTV1,http://14.121.146.11:30001/udp/239.77.0.86:5146
CCTV1,http://14.121.146.11:30001/udp/239.77.1.144:5146
CCTV1,http://14.121.146.11:30001/udp/239.77.1.17:5146
CCTV10,http://14.121.146.11:30001/udp/239.77.0.134:5146
CCTV10,http://14.121.146.11:30001/udp/239.77.1.113:5146
CCTV10,http://14.121.146.11:30001/udp/239.77.1.169:5146
CCTV11,http://14.121.146.11:30001/udp/239.77.1.238:5146
CCTV12,http://14.121.146.11:30001/udp/239.77.1.109:5146
CCTV12,http://14.121.146.11:30001/udp/239.77.1.170:5146
CCTV13,http://14.121.146.11:30001/udp/239.253.43.196:5146
CCTV14,http://14.121.146.11:30001/udp/239.77.0.133:5146
CCTV14,http://14.121.146.11:30001/udp/239.77.1.161:5146
CCTV14,http://14.121.146.11:30001/udp/239.77.1.171:5146
CCTV15,http://14.121.146.11:30001/udp/239.77.1.239:5146
CCTV16,http://14.121.146.11:30001/udp/239.77.0.165:5146
CCTV16,http://14.121.146.11:30001/udp/239.77.1.76:5146
CCTV17,http://14.121.146.11:30001/udp/239.77.1.121:5146
CCTV2,http://14.121.146.11:30001/udp/239.253.43.17:5146
CCTV2,http://14.121.146.11:30001/udp/239.77.0.137:5146
CCTV2,http://14.121.146.11:30001/udp/239.77.1.158:5146
CCTV3,http://14.121.146.11:30001/udp/239.77.0.169:5146
CCTV3,http://14.121.146.11:30001/udp/239.77.0.175:5146
CCTV4,http://14.121.146.11:30001/udp/239.77.0.78:5146
CCTV4,http://14.121.146.11:30001/udp/239.77.1.163:5146
CCTV4,http://14.121.146.11:30001/udp/239.77.1.166:5146
CCTV5,http://14.121.146.11:30001/udp/239.77.0.170:5146
CCTV5,http://14.121.146.11:30001/udp/239.77.0.177:5146
CCTV5,http://14.121.146.11:30001/udp/239.77.0.87:5146
CCTV5,http://14.121.146.11:30001/udp/239.77.1.31:5146
CCTV6,http://14.121.146.11:30001/udp/239.77.0.171:5146
CCTV6,http://14.121.146.11:30001/udp/239.77.0.178:5146
CCTV7,http://14.121.146.11:30001/udp/239.77.0.138:5146
CCTV7,http://14.121.146.11:30001/udp/239.77.1.159:5146
CCTV7,http://14.121.146.11:30001/udp/239.77.1.167:5146
CCTV8,http://14.121.146.11:30001/udp/239.77.0.172:5146
CCTV8,http://14.121.146.11:30001/udp/239.77.0.181:5146
CCTV9,http://14.121.146.11:30001/udp/239.77.0.135:5146
CCTV9,http://14.121.146.11:30001/udp/239.77.1.160:5146
CCTV9,http://14.121.146.11:30001/udp/239.77.1.168:5146
CGTN俄语,http://14.121.146.11:30001/udp/239.253.43.201:5146
CGTN法语,http://14.121.146.11:30001/udp/239.77.0.228:5146
CGTN英语,http://14.121.146.11:30001/udp/239.77.0.199:5146
CGTN西班牙语,http://14.121.146.11:30001/udp/239.77.0.221:5146
CGTN阿拉伯语,http://14.121.146.11:30001/udp/239.253.43.200:5146
CCTV1,http://125.78.13.118:4022/rtp/239.61.3.61:9884
CCTV10,http://125.78.13.118:4022/rtp/239.61.2.176:9044
CCTV13,http://125.78.13.118:4022/rtp/239.61.2.23:8132
CCTV14,http://125.78.13.118:4022/rtp/239.61.2.178:9056
CCTV3,http://125.78.13.118:4022/rtp/239.61.3.34:9722
CCTV4,http://125.78.13.118:4022/rtp/239.61.2.206:9224
CGTN德语,http://125.78.13.118:4022/rtp/239.61.3.43:9776
CCTV1,http://171.116.223.129:8085/rtp/226.0.2.153:9136
CCTV1,http://171.116.223.129:8085/rtp/226.0.2.16:8040
CCTV10,http://171.116.223.129:8085/rtp/226.0.2.162:9208
CCTV12,http://171.116.223.129:8085/rtp/226.0.2.164:9224
CCTV13,http://171.116.223.129:8085/rtp/226.0.2.165:9232
CCTV14,http://171.116.223.129:8085/rtp/226.0.2.166:9240
CCTV16,http://171.116.223.129:8085/rtp/226.0.2.169:9264
CCTV17,http://171.116.223.129:8085/rtp/226.0.2.170:9272
CCTV3,http://171.116.223.129:8085/rtp/226.0.2.208:9576
CCTV4,http://171.116.223.129:8085/rtp/226.0.2.156:9160
CCTV5,http://171.116.223.129:8085/rtp/226.0.2.168:9256
CCTV5,http://171.116.223.129:8085/rtp/226.0.2.209:9584
CCTV6,http://171.116.223.129:8085/rtp/226.0.2.210:9592
CCTV7,http://171.116.223.129:8085/rtp/226.0.2.159:9184
CCTV8,http://171.116.223.129:8085/rtp/226.0.2.211:9600
CCTV9,http://171.116.223.129:8085/rtp/226.0.2.161:9200
CCTV世界地理,http://171.116.223.129:8085/rtp/226.0.2.222:9688
CCTV兵器科技,http://171.116.223.129:8085/rtp/226.0.2.223:9696
CCTV央视台球,http://171.116.223.129:8085/rtp/226.0.2.216:9640
CCTV央视文化精品,http://171.116.223.129:8085/rtp/226.0.2.219:9664
CCTV女性时尚,http://171.116.223.129:8085/rtp/226.0.2.226:9720
CCTV怀旧剧场,http://171.116.223.129:8085/rtp/226.0.2.224:9704
CCTV电视指南,http://171.116.223.129:8085/rtp/226.0.2.218:9656
CCTV第一剧场,http://171.116.223.129:8085/rtp/226.0.2.221:9680
CCTV风云足球,http://171.116.223.129:8085/rtp/226.0.2.225:9712
CCTV风云音乐,http://171.116.223.129:8085/rtp/226.0.2.220:9672
CCTV高网,http://171.116.223.129:8085/rtp/226.0.2.217:9648
CETV1,http://171.116.223.129:8085/rtp/226.0.2.181:9360
CETV早期教育,http://171.116.223.129:8085/rtp/226.0.2.99:8704
CCTV1,http://202.102.201.244:40022/rtp/238.1.78.166:7200
CCTV10,http://202.102.201.244:40022/rtp/238.1.78.241:7800
CCTV11,http://202.102.201.244:40022/rtp/238.1.78.206:7502
CCTV12,http://202.102.201.244:40022/rtp/238.1.78.242:7808
CCTV13,http://202.102.201.244:40022/rtp/238.1.79.35:4392
CCTV14,http://202.102.201.244:40022/rtp/238.1.78.243:7816
CCTV15,http://202.102.201.244:40022/rtp/238.1.78.222:7648
CCTV17,http://202.102.201.244:40022/rtp/238.1.78.178:7296
CCTV2,http://202.102.201.244:40022/rtp/238.1.78.235:7752
CCTV3,http://202.102.201.244:40022/rtp/238.1.78.170:7232
CCTV4,http://202.102.201.244:40022/rtp/238.1.78.236:7760
CCTV5,http://202.102.201.244:40022/rtp/238.1.78.171:7240
CCTV5,http://202.102.201.244:40022/rtp/238.1.78.237:7768
CCTV6,http://202.102.201.244:40022/rtp/238.1.78.172:7248
CCTV7,http://202.102.201.244:40022/rtp/238.1.78.239:7784
CCTV8,http://202.102.201.244:40022/rtp/238.1.78.173:7256
CCTV9,http://202.102.201.244:40022/rtp/238.1.78.240:7792
CCTV世界地理,http://202.102.201.244:40022/rtp/238.1.79.60:4616
CCTV兵器科技,http://202.102.201.244:40022/rtp/238.1.79.56:4584
CCTV央视文化精品,http://202.102.201.244:40022/rtp/238.1.79.54:4568
CCTV女性时尚,http://202.102.201.244:40022/rtp/238.1.79.55:4576
CCTV怀旧剧场,http://202.102.201.244:40022/rtp/238.1.79.61:4624
CCTV电视指南,http://202.102.201.244:40022/rtp/238.1.79.53:4560
CCTV第一剧场,http://202.102.201.244:40022/rtp/238.1.79.63:4640
CCTV风云剧场,http://202.102.201.244:40022/rtp/238.1.79.62:4632
CCTV风云足球,http://202.102.201.244:40022/rtp/238.1.79.57:4592
CCTV风云音乐,http://202.102.201.244:40022/rtp/238.1.79.64:4648
CCTV高尔夫网球,http://202.102.201.244:40022/rtp/238.1.79.58:4600
中国教育CETV,http://202.102.201.244:40022/rtp/238.1.78.158:7136

📡卫视频道,#genre#

内蒙古卫视,http://111.177.107.69:20000/hls/62/index.m3u8
北京卫视,http://111.177.107.69:20000/hls/25/index.m3u8
江苏卫视,http://111.177.107.69:20000/hls/19/index.m3u8
黑龙江卫视,http://111.177.107.69:20000/hls/26/index.m3u8
东方卫视,http://113.206.114.34:8005/udp/225.0.4.80:7980
北京卫视,http://113.206.114.34:8005/udp/225.0.4.78:7980
天津卫视,http://113.206.114.34:8005/udp/225.0.4.82:7980
安徽卫视,http://113.206.114.34:8005/udp/225.0.4.133:7980
山东卫视,http://113.206.114.34:8005/udp/225.0.4.199:7980
广东卫视,http://113.206.114.34:8005/udp/225.0.4.84:7980
江苏卫视,http://113.206.114.34:8005/udp/225.0.4.79:7980
河北卫视,http://113.206.114.34:8005/udp/225.0.4.174:7980
浙江卫视,http://113.206.114.34:8005/udp/225.0.4.81:7980
深圳卫视,http://113.206.114.34:8005/udp/225.0.4.202:7980
湖南卫视,http://113.206.114.34:8005/udp/225.0.4.75:7980
贵州卫视,http://113.206.114.34:8005/udp/225.0.4.175:7980
辽宁卫视,http://113.206.114.34:8005/udp/225.0.4.98:7980
重庆卫视,http://113.206.114.34:8005/udp/225.0.4.187:7980
黑龙江卫视,http://113.206.114.34:8005/udp/225.0.4.201:7980
东南卫视,http://171.221.34.38:4022/udp/239.93.0.42:5140
东方卫视,http://171.221.34.38:4022/udp/239.93.0.123:5140
云南卫视,http://171.221.34.38:4022/udp/239.93.1.174:5140
北京卫视,http://171.221.34.38:4022/udp/239.93.0.180:5140
吉林卫视,http://171.221.34.38:4022/udp/239.93.0.248:5140
四川卫视,http://171.221.34.38:4022/udp/239.93.0.169:5140
天津卫视,http://171.221.34.38:4022/udp/239.93.0.167:5140
安徽卫视,http://171.221.34.38:4022/udp/239.93.1.106:5140
山东卫视,http://171.221.34.38:4022/udp/239.93.0.168:5140
广东卫视,http://171.221.34.38:4022/udp/239.93.0.181:5140
江苏卫视,http://171.221.34.38:4022/udp/239.93.0.89:5140
河北卫视,http://171.221.34.38:4022/udp/239.93.0.132:5140
浙江卫视,http://171.221.34.38:4022/udp/239.93.0.124:5140
深圳卫视,http://171.221.34.38:4022/udp/239.93.0.182:5140
湖北卫视,http://171.221.34.38:4022/udp/239.93.0.250:5140
湖南卫视,http://171.221.34.38:4022/udp/239.93.0.88:5140
甘肃卫视,http://171.221.34.38:4022/udp/239.93.0.81:5140
贵州卫视,http://171.221.34.38:4022/udp/239.93.0.131:5140
辽宁卫视,http://171.221.34.38:4022/udp/239.93.1.108:5140
重庆卫视,http://171.221.34.38:4022/udp/239.93.1.107:5140
黑龙江卫视,http://171.221.34.38:4022/udp/239.93.0.183:5140
BRTV北京卫视,http://221.217.54.227:4022/rtp/239.3.1.241:8000
东南卫视,http://221.217.54.227:4022/rtp/239.3.1.156:8148
东方卫视,http://221.217.54.227:4022/rtp/239.3.1.136:8032
吉林卫视,http://221.217.54.227:4022/rtp/239.3.1.240:8172
天津卫视,http://221.217.54.227:4022/rtp/239.3.1.141:1234
安徽卫视,http://221.217.54.227:4022/rtp/239.3.1.211:8064
山东卫视,http://221.217.54.227:4022/rtp/239.3.1.209:8052
广东卫视,http://221.217.54.227:4022/rtp/239.3.1.142:8048
江苏卫视,http://221.217.54.227:4022/rtp/239.3.1.135:8028
江西卫视,http://221.217.54.227:4022/rtp/239.3.1.123:8164
河北卫视,http://221.217.54.227:4022/rtp/239.3.1.148:8072
浙江卫视,http://221.217.54.227:4022/rtp/239.3.1.137:8036
深圳卫视,http://221.217.54.227:4022/rtp/239.3.1.134:8020
湖北卫视,http://221.217.54.227:4022/rtp/239.3.1.138:8044
湖南卫视,http://221.217.54.227:4022/rtp/239.3.1.132:8012
贵州卫视,http://221.217.54.227:4022/rtp/239.3.1.149:8076
辽宁卫视,http://221.217.54.227:4022/rtp/239.3.1.210:8056
重庆卫视,http://221.217.54.227:4022/rtp/239.3.1.122:8160
黑龙江卫视,http://221.217.54.227:4022/rtp/239.3.1.133:8016
东南卫视,http://58.37.210.252:8888/udp/239.45.1.121:5140
东方卫视,http://58.37.210.252:8888/udp/239.45.3.146:5140
云南卫视,http://58.37.210.252:8888/udp/239.45.0.4:5140
北京卫视,http://58.37.210.252:8888/udp/239.45.3.229:5140
吉林卫视,http://58.37.210.252:8888/udp/239.45.0.6:5140
四川卫视,http://58.37.210.252:8888/udp/239.45.1.83:5140
天津卫视,http://58.37.210.252:8888/udp/239.45.1.124:5140
安徽卫视,http://58.37.210.252:8888/udp/239.45.1.120:5140
山东卫视,http://58.37.210.252:8888/udp/239.45.3.238:5140
广东卫视,http://58.37.210.252:8888/udp/239.45.3.230:5140
广西卫视,http://58.37.210.252:8888/udp/239.45.0.5:5140
江苏卫视,http://58.37.210.252:8888/udp/239.45.3.177:5140
江西卫视,http://58.37.210.252:8888/udp/239.45.1.122:5140
河北卫视,http://58.37.210.252:8888/udp/239.45.1.44:5140
河南卫视,http://58.37.210.252:8888/udp/239.45.0.3:5140
浙江卫视,http://58.37.210.252:8888/udp/239.45.3.178:5140
海南卫视,http://58.37.210.252:8888/udp/239.45.1.81:5140
深圳卫视,http://58.37.210.252:8888/udp/239.45.3.231:5140
湖北卫视,http://58.37.210.252:8888/udp/239.45.3.239:5140
湖南卫视,http://58.37.210.252:8888/udp/239.45.3.228:5140
贵州卫视,http://58.37.210.252:8888/udp/239.45.1.80:5140
辽宁卫视,http://58.37.210.252:8888/udp/239.45.1.123:5140
重庆卫视,http://58.37.210.252:8888/udp/239.45.1.84:5140
黑龙江卫视,http://58.37.210.252:8888/udp/239.45.3.232:5140
东南卫视,http://182.138.161.192:8889/udp/239.93.0.42:5140
东方卫视,http://182.138.161.192:8889/udp/239.93.0.123:5140
云南卫视,http://182.138.161.192:8889/udp/239.93.1.174:5140
北京卫视,http://182.138.161.192:8889/udp/239.93.0.180:5140
吉林卫视,http://182.138.161.192:8889/udp/239.93.0.248:5140
四川卫视,http://182.138.161.192:8889/udp/239.93.0.169:5140
天津卫视,http://182.138.161.192:8889/udp/239.93.0.167:5140
安徽卫视,http://182.138.161.192:8889/udp/239.93.1.106:5140
山东卫视,http://182.138.161.192:8889/udp/239.93.0.168:5140
广东卫视,http://182.138.161.192:8889/udp/239.93.0.181:5140
江苏卫视,http://182.138.161.192:8889/udp/239.93.0.89:5140
江西卫视,http://182.138.161.192:8889/udp/239.93.0.134:5140
河北卫视,http://182.138.161.192:8889/udp/239.93.0.132:5140
浙江卫视,http://182.138.161.192:8889/udp/239.93.0.124:5140
深圳卫视,http://182.138.161.192:8889/udp/239.93.0.182:5140
湖北卫视,http://182.138.161.192:8889/udp/239.93.0.250:5140
湖南卫视,http://182.138.161.192:8889/udp/239.93.0.88:5140
甘肃卫视,http://182.138.161.192:8889/udp/239.93.0.81:5140
贵州卫视,http://182.138.161.192:8889/udp/239.93.0.131:5140
辽宁卫视,http://182.138.161.192:8889/udp/239.93.1.108:5140
重庆卫视,http://182.138.161.192:8889/udp/239.93.1.107:5140
黑龙江卫视,http://182.138.161.192:8889/udp/239.93.0.183:5140
北京卫视,http://123.101.158.95:808/hls/64/index.m3u8
湖北卫视,http://123.101.158.95:808/hls/77/index.m3u8
湖南卫视,http://123.101.158.95:808/hls/74/index.m3u8
甘肃卫视,http://123.101.158.95:808/hls/89/index.m3u8
陕西卫视,http://123.101.158.95:808/hls/70/index.m3u8
青海卫视,http://123.101.158.95:808/hls/90/index.m3u8
北京卫视,http://111.225.113.109:808/tsfile/live/1014_1.m3u8
四川卫视,http://111.225.113.109:808/tsfile/live/1020_1.m3u8
天津卫视,http://111.225.113.109:808/tsfile/live/1015_1.m3u8
江苏卫视,http://111.225.113.109:808/tsfile/live/1011_1.m3u8
江西卫视,http://111.225.113.109:808/tsfile/live/1021_1.m3u8
河北卫视,http://111.225.113.109:808/tsfile/live/0018_1.m3u8
河南卫视,http://111.225.113.109:808/tsfile/live/1018_1.m3u8
浙江卫视,http://111.225.113.109:808/tsfile/live/1010_1.m3u8
深圳卫视,http://111.225.113.109:808/tsfile/live/1023_1.m3u8
湖北卫视,http://111.225.113.109:808/tsfile/live/1024_1.m3u8
吉林卫视,http://113.101.119.76:808/hls/102/index.m3u8
山东卫视,http://113.101.119.76:808/hls/134/index.m3u8
河南卫视,http://113.101.119.76:808/hls/143/index.m3u8
浙江卫视,http://113.101.119.76:808/hls/131/index.m3u8
黑龙江卫视,http://113.101.119.76:808/hls/17/index.m3u8
北京卫视,http://221.205.129.153:9999/tsfile/live/0122_1.m3u8
黑龙江卫视,http://221.205.129.153:9999/tsfile/live/0143_1.m3u8
东南卫视,http://14.19.198.125:9876/udp/239.77.1.104:5146
东方卫视,http://14.19.198.125:9876/udp/239.77.0.98:5146
东方卫视,http://14.19.198.125:9876/udp/239.77.1.156:5146
东方卫视,http://14.19.198.125:9876/udp/239.77.1.218:5146
云南卫视,http://14.19.198.125:9876/udp/239.253.43.100:5146
云南卫视,http://14.19.198.125:9876/udp/239.253.43.37:5146
北京卫视,http://14.19.198.125:9876/udp/239.77.0.91:5146
北京卫视,http://14.19.198.125:9876/udp/239.77.1.151:5146
北京卫视,http://14.19.198.125:9876/udp/239.77.1.4:5146
四川卫视,http://14.19.198.125:9876/udp/239.77.0.159:5146
四川卫视,http://14.19.198.125:9876/udp/239.77.0.163:5146
四川卫视,http://14.19.198.125:9876/udp/239.77.1.215:5146
大湾区卫视,http://14.19.198.125:9876/udp/239.77.0.215:5146
天津卫视,http://14.19.198.125:9876/udp/239.77.0.131:5146
天津卫视,http://14.19.198.125:9876/udp/239.77.0.97:5146
天津卫视,http://14.19.198.125:9876/udp/239.77.1.141:5146
天津卫视,http://14.19.198.125:9876/udp/239.77.1.182:5146
安徽卫视,http://14.19.198.125:9876/udp/239.77.0.183:5146
安徽卫视,http://14.19.198.125:9876/udp/239.77.1.92:5146
山东卫视,http://14.19.198.125:9876/udp/239.77.0.132:5146
山东卫视,http://14.19.198.125:9876/udp/239.77.0.94:5146
山东卫视,http://14.19.198.125:9876/udp/239.77.1.142:5146
山东卫视,http://14.19.198.125:9876/udp/239.77.1.153:5146
广东卫视,http://14.19.198.125:9876/udp/239.77.0.166:5146
广东卫视,http://14.19.198.125:9876/udp/239.77.0.84:5146
广东卫视,http://14.19.198.125:9876/udp/239.77.1.152:5146
广东卫视,http://14.19.198.125:9876/udp/239.77.1.19:5146
江苏卫视,http://14.19.198.125:9876/udp/239.77.0.126:5146
江苏卫视,http://14.19.198.125:9876/udp/239.77.0.90:5146
江苏卫视,http://14.19.198.125:9876/udp/239.77.1.18:5146
江西卫视,http://14.19.198.125:9876/udp/239.77.0.149:5146
江西卫视,http://14.19.198.125:9876/udp/239.77.1.219:5146
河北卫视,http://14.19.198.125:9876/udp/239.77.0.148:5146
河北卫视,http://14.19.198.125:9876/udp/239.77.1.214:5146
河南卫视,http://14.19.198.125:9876/udp/239.77.0.17:5146
河南卫视,http://14.19.198.125:9876/udp/239.77.1.229:5146
浙江卫视,http://14.19.198.125:9876/udp/239.77.0.125:5146
浙江卫视,http://14.19.198.125:9876/udp/239.77.0.89:5146
浙江卫视,http://14.19.198.125:9876/udp/239.77.1.33:5146
深圳卫视,http://14.19.198.125:9876/udp/239.77.0.130:5146
深圳卫视,http://14.19.198.125:9876/udp/239.77.0.92:5146
深圳卫视,http://14.19.198.125:9876/udp/239.77.1.148:5146
深圳卫视,http://14.19.198.125:9876/udp/239.77.1.3:5146
湖北卫视,http://14.19.198.125:9876/udp/239.77.0.128:5146
湖北卫视,http://14.19.198.125:9876/udp/239.77.0.95:5146
湖北卫视,http://14.19.198.125:9876/udp/239.77.1.174:5146
